experiment,region,context_mode,context_size,model,base_url,requests,ttft_p50_s,ttft_p95_s,ttft_mean_s,total_p50_s,total_p95_s,total_mean_s,completion_tokens_mean,request_bytes_mean
dense_scale_qwen3_vl_8b_local,local,full_history,85,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,1.029026811011135,1.029026811011135,1.029026811011135,1.153514329809695,1.153514329809695,1.153514329809695,10.0,18153160.0
dense_scale_qwen3_vl_8b_local,local,full_history,86,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,1.025058081839233,1.025058081839233,1.025058081839233,1.149874241091311,1.149874241091311,1.149874241091311,10.0,18363232.0
dense_scale_qwen3_vl_8b_local,local,full_history,87,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,1.030169378966093,1.030169378966093,1.030169378966093,1.155454855877906,1.155454855877906,1.155454855877906,10.0,18548224.0
dense_scale_qwen3_vl_8b_local,local,full_history,88,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,1.033825140912085,1.033825140912085,1.033825140912085,1.160111265257001,1.160111265257001,1.160111265257001,9.0,18807290.0
dense_scale_qwen3_vl_8b_local,local,full_history,89,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,1.078524906188249,1.078524906188249,1.078524906188249,1.205245769117027,1.205245769117027,1.205245769117027,10.0,19141766.0
dense_scale_qwen3_vl_8b_local,local,full_history,90,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,1.066186767071485,1.066186767071485,1.066186767071485,1.1945114773698151,1.1945114773698151,1.1945114773698151,10.0,19356852.0
dense_scale_qwen3_vl_8b_local,local,full_history,91,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,1.091036977246403,1.091036977246403,1.091036977246403,1.219326208345592,1.219326208345592,1.219326208345592,9.0,19645142.0
dense_scale_qwen3_vl_8b_local,local,full_history,92,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,1.073917374014854,1.073917374014854,1.073917374014854,1.202907516155392,1.202907516155392,1.202907516155392,10.0,19892723.0
dense_scale_qwen3_vl_8b_local,local,full_history,93,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,1.087662082165479,1.087662082165479,1.087662082165479,1.217247778084129,1.217247778084129,1.217247778084129,9.0,20108627.0
dense_scale_qwen3_vl_8b_local,local,full_history,94,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,1.12379413517192,1.12379413517192,1.12379413517192,1.254663167987018,1.254663167987018,1.254663167987018,10.0,20366943.0
dense_scale_qwen3_vl_8b_local,local,full_history,95,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,1.114352878648787,1.114352878648787,1.114352878648787,1.237859770655632,1.237859770655632,1.237859770655632,10.0,20545314.0
dense_scale_qwen3_vl_8b_local,local,full_history,96,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,1.130738459993153,1.130738459993153,1.130738459993153,1.26353547303006,1.26353547303006,1.26353547303006,10.0,20719880.0
dense_scale_qwen3_vl_8b_local,local,full_history,97,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,1.120021109003573,1.120021109003573,1.120021109003573,1.253039286006242,1.253039286006242,1.253039286006242,10.0,20955766.0
dense_scale_qwen3_vl_8b_local,local,full_history,98,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,1.160240111872553,1.160240111872553,1.160240111872553,1.2946645519696172,1.2946645519696172,1.2946645519696172,9.0,21125915.0
dense_scale_qwen3_vl_8b_local,local,full_history,99,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,1.141264624893665,1.141264624893665,1.141264624893665,1.27606282569468,1.27606282569468,1.27606282569468,10.0,21280091.0
dense_scale_qwen3_vl_8b_local,local,full_history,100,Qwen/Qwen3-VL-8B-Instruct,http://localhost:8000/v1,1,1.16882348479703,1.16882348479703,1.16882348479703,1.304141800850629,1.304141800850629,1.304141800850629,10.0,21509822.0
